Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Tim Breithaupt,GER,MT,Augsburg,22-250,2002,2,2,120,1.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.4,1,10,1,0.00,0.75,0.75,0.00,0.75,0.04,0.29,0.33,0.04,0.33,https://fbref.com/fr/joueurs/ed98c321/Tim-Breithaupt
Maximilian Breunig,GER,"AT,MT",Heidenheim,24-061,2000,6,2,225,2.5,2,0,2,1,1,1,0,0,2.5,1.7,0.2,1.8,2,6,7,0.80,0.00,0.80,0.40,0.40,0.98,0.07,1.05,0.67,0.74,https://fbref.com/fr/joueurs/1e37c986/Maximilian-Breunig
Moritz Broschinski,GER,AT,Bochum,24-021,2000,6,3,282,3.1,0,1,1,0,0,0,0,0,0.7,0.7,0.4,1.1,6,4,26,0.00,0.32,0.32,0.00,0.32,0.23,0.13,0.35,0.23,0.35,https://fbref.com/fr/joueurs/bbd79358/Moritz-Broschinski
Jacob Bruun Larsen,DEN,"DF,AT",Hoffenheim,26-025,1998,5,0,92,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,7,4,18,0.00,0.00,0.00,0.00,0.00,0.32,0.01,0.34,0.32,0.34,https://fbref.com/fr/joueurs/4e204552/Jacob-Bruun-Larsen
Marius Bülter,GER,AT,Hoffenheim,31-199,1993,6,6,429,4.8,3,1,4,3,0,0,0,0,1.3,1.3,1.2,2.6,15,8,30,0.63,0.21,0.84,0.63,0.84,0.28,0.26,0.54,0.28,0.54,https://fbref.com/fr/joueurs/ab5b7dc1/Marius-Bulter
Jonathan Burkardt,GER,"AT,MT",Mainz 05,24-095,2000,6,6,536,6.0,5,0,5,5,0,0,0,0,2.9,2.9,0.2,3.1,6,10,26,0.84,0.00,0.84,0.84,0.84,0.49,0.03,0.52,0.49,0.52,https://fbref.com/fr/joueurs/05f99a4a/Jonathan-Burkardt
Oliver Burke,SCO,DF,Werder Bremen,27-190,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.95,0.00,1.95,1.95,1.95,https://fbref.com/fr/joueurs/f631c17f/Oliver-Burke
Marnon Busch,GER,DF,Heidenheim,29-311,1994,4,3,240,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,4,6,6,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13,https://fbref.com/fr/joueurs/c38767ab/Marnon-Busch
Anthony Caci,FRA,DF,Mainz 05,27-105,1997,6,6,471,5.2,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,4,15,14,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,https://fbref.com/fr/joueurs/0118c54c/Anthony-Caci
Emre Can,GER,"MT,DF",Dortmund,30-276,1994,6,4,366,4.1,2,0,2,0,2,2,1,0,1.7,0.2,0.1,0.3,7,23,6,0.49,0.00,0.49,0.00,0.00,0.42,0.03,0.46,0.04,0.07,https://fbref.com/fr/joueurs/a65ce836/Emre-Can
Julian Chabot,GER,DF,Stuttgart,26-245,1998,6,6,519,5.8,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,27,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/fr/joueurs/ae7058f9/Julian-Chabot
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19-151,2005,3,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/2180c761/El-Chadaille-Bitshiabu
Fares Chaïbi,ALG,"MT,AT",Eint Frankfurt,21-321,2002,6,4,361,4.0,0,0,0,0,0,0,1,0,1.8,1.8,0.5,2.2,10,16,23,0.00,0.00,0.00,0.00,0.00,0.44,0.12,0.55,0.44,0.55,https://fbref.com/fr/joueurs/357103bd/Fares-Chaibi
Anrie Chase,JPN,DF,Stuttgart,20-204,2004,5,3,317,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,16,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/fr/joueurs/ee2cf168/Anrie-Chase
Arthur Chaves,BRA,DF,Hoffenheim,23-259,2001,1,0,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/913e4711/Arthur-Chaves
Fabio Chiarodia,ITA,DF,Gladbach,19-131,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/48780156/Fabio-Chiarodia
Alexis Claude-Maurice,FRA,AT,Augsburg,26-130,1998,1,0,34,0.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,3,0,2,2.65,0.00,2.65,2.65,2.65,0.63,0.00,0.63,0.63,0.63,https://fbref.com/fr/joueurs/741418c3/Alexis-Claude-Maurice
Nnamdi Collins,GER,DF,Eint Frankfurt,20-278,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/8eb5c94c/Nnamdi-Collins
Kingsley Coman,FRA,"AT,MT",Bayern Munich,28-123,1996,6,2,228,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,15,7,33,0.00,0.39,0.39,0.00,0.39,0.12,0.17,0.29,0.12,0.29,https://fbref.com/fr/joueurs/042e8a49/Kingsley-Coman
Sirlord Conteh,GER,"AT,DF",Heidenheim,28-097,1996,5,0,150,1.7,0,1,1,0,0,0,0,0,0.0,0.0,1.1,1.1,7,5,16,0.00,0.60,0.60,0.00,0.60,0.00,0.67,0.67,0.00,0.67,https://fbref.com/fr/joueurs/34e09d5f/Sirlord-Conteh
Yan Couto,BRA,DF,Dortmund,22-133,2002,4,2,236,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.4,11,15,25,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.14,0.01,0.14,https://fbref.com/fr/joueurs/1944818c/Yan-Couto
Tomáš Čvančara,CZE,"AT,MT",Gladbach,24-062,2000,6,1,142,1.6,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,4,3,8,0.63,0.00,0.63,0.63,0.63,0.20,0.07,0.28,0.20,0.28,https://fbref.com/fr/joueurs/298c8aa1/Tomas-Cvancara
Mahmoud Dahoud,GER,MT,Eint Frankfurt,28-287,1996,3,0,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/fr/joueurs/db4ed67b/Mahmoud-Dahoud
Bence Dárdai,GER,AT,Wolfsburg,18-264,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.00,0.80,https://fbref.com/fr/joueurs/dcb6f03c/Bence-Dardai
Lukas Daschner,GER,"MT,AT",Bochum,26-013,1998,5,2,207,2.3,1,0,1,1,0,0,0,0,0.6,0.6,0.5,1.1,3,4,5,0.43,0.00,0.43,0.43,0.43,0.27,0.23,0.50,0.27,0.50,https://fbref.com/fr/joueurs/93a8c4f9/Lukas-Daschner
Alphonso Davies,CAN,DF,Bayern Munich,23-347,2000,5,4,387,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,16,31,36,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.12,0.06,0.12,https://fbref.com/fr/joueurs/d781d855/Alphonso-Davies
Olivier Deman,BEL,DF,Werder Bremen,24-191,2000,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31,https://fbref.com/fr/joueurs/13210854/Olivier-Deman
Ermedin Demirović,BIH,AT,Stuttgart,26-203,1998,6,4,350,3.9,5,0,5,5,0,1,0,0,2.4,1.5,0.3,1.8,1,8,18,1.29,0.00,1.29,1.29,1.29,0.62,0.09,0.71,0.38,0.47,https://fbref.com/fr/joueurs/ed79b7d3/Ermedin-Demirovic
Justin Diehl,GER,DF,Stuttgart,19-322,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,0,9,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,https://fbref.com/fr/joueurs/d82a310a/Justin-Diehl
Eric Dier,ENG,DF,Bayern Munich,30-273,1994,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/ac861941/Eric-Dier
Junior Dina Ebimbe,FRA,"AT,MT",Eint Frankfurt,23-328,2000,3,1,113,1.3,0,1,1,0,0,0,0,0,0.6,0.6,0.9,1.6,0,2,11,0.00,0.80,0.80,0.00,0.80,0.50,0.75,1.26,0.50,1.26,https://fbref.com/fr/joueurs/95bb6ddc/Junior-Dina-Ebimbe
Eren Dinkçi,GER,MT,Freiburg,22-306,2001,5,3,252,2.8,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.9,7,10,26,0.00,0.36,0.36,0.00,0.36,0.16,0.17,0.33,0.16,0.33,https://fbref.com/fr/joueurs/4ccd8957/Eren-Dinkci
Ritsu Doan,JPN,AT,Freiburg,26-120,1998,6,6,501,5.6,3,0,3,3,0,0,0,0,2.5,2.5,0.0,2.6,13,28,36,0.54,0.00,0.54,0.54,0.54,0.45,0.01,0.46,0.45,0.46,https://fbref.com/fr/joueurs/d01bbb6f/Ritsu-Doan
Danilho Doekhi,NED,DF,Union Berlin,26-106,1998,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,7,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/f67c9d29/Danilho-Doekhi
Niklas Dorsch,GER,MT,Augsburg,26-273,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/7f73bdf4/Niklas-Dorsch
Niklas Dorsch,GER,MT,Heidenheim,26-273,1998,3,1,122,1.4,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,https://fbref.com/fr/joueurs/7f73bdf4/Niklas-Dorsch
Patrick Drewes,GER,GB,Bochum,31-253,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a8403737/Patrick-Drewes
Tim Drexler,GER,DF,Hoffenheim,19-222,2005,6,5,333,3.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,14,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,https://fbref.com/fr/joueurs/0911b4fc/Tim-Drexler
Marvin Ducksch,GER,AT,Werder Bremen,30-221,1994,6,6,457,5.1,1,1,2,0,1,1,0,0,2.4,1.6,0.9,2.5,1,17,40,0.20,0.20,0.39,0.00,0.20,0.48,0.17,0.65,0.32,0.50,https://fbref.com/fr/joueurs/638a4d71/Marvin-Ducksch
Julien Duranville,BEL,AT,Dortmund,18-162,2006,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,4,1,3,0.00,0.00,0.00,0.00,0.00,0.09,1.15,1.25,0.09,1.25,https://fbref.com/fr/joueurs/b06a7ae9/Julien-Duranville
Adam Dźwigała,POL,"DF,MT",St. Pauli,29-019,1995,4,0,89,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,4,2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,https://fbref.com/fr/joueurs/75edc8ce/Adam-Dzwigala
Johannes Eggestein,GER,AT,St. Pauli,26-159,1998,6,6,480,5.3,0,1,1,0,0,0,1,0,0.8,0.8,1.0,1.8,7,15,44,0.00,0.19,0.19,0.00,0.19,0.15,0.18,0.34,0.15,0.34,https://fbref.com/fr/joueurs/d571df78/Johannes-Eggestein
Maximilian Eggestein,GER,MT,Freiburg,27-311,1996,6,6,511,5.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,25,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,https://fbref.com/fr/joueurs/beb882a8/Maximilian-Eggestein
Hugo Ekitike,FRA,AT,Eint Frankfurt,22-116,2002,5,5,355,3.9,2,2,4,2,0,0,0,0,2.9,2.9,1.8,4.7,15,7,29,0.51,0.51,1.01,0.51,1.01,0.74,0.46,1.20,0.74,1.20,https://fbref.com/fr/joueurs/5b92d896/Hugo-Ekitike
Nico Elvedi,SUI,DF,Gladbach,28-014,1996,6,6,495,5.5,1,0,1,1,0,0,0,0,1.2,1.2,0.1,1.3,7,17,2,0.18,0.00,0.18,0.18,0.18,0.22,0.02,0.24,0.22,0.24,https://fbref.com/fr/joueurs/48035304/Nico-Elvedi
Arne Engels,BEL,"MT,AT",Augsburg,21-036,2003,1,1,79,0.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,1,5,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,https://fbref.com/fr/joueurs/554bcc91/Arne-Engels
Patrick Erras,GER,DF,Holstein Kiel,29-267,1995,4,4,315,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,https://fbref.com/fr/joueurs/e3f6253d/Patrick-Erras
Samuel Essende,COD,AT,Augsburg,26-265,1998,4,4,326,3.6,2,0,2,2,0,0,2,1,1.5,1.5,0.8,2.3,8,3,26,0.55,0.00,0.55,0.55,0.55,0.42,0.21,0.62,0.42,0.62,https://fbref.com/fr/joueurs/821550ce/Samuel-Essende
Kilian Fischer,GER,DF,Wolfsburg,24-002,2000,6,5,465,5.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,15,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/79f7302a/Kilian-Fischer
Jonas Föhrenbach,GER,"DF,AT",Heidenheim,28-262,1996,6,6,540,6.0,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,15,20,12,0.00,0.17,0.17,0.00,0.17,0.02,0.09,0.11,0.02,0.11,https://fbref.com/fr/joueurs/1b4be8eb/Jonas-Fohrenbach
Marco Friedl,AUT,DF,Werder Bremen,26-212,1998,4,4,329,3.7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/f86ad3f5/Marco-Friedl
Marvin Friedrich,GER,DF,Gladbach,28-306,1995,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/b77f44a4/Marvin-Friedrich
Jeremie Frimpong,NED,DF,Leverkusen,23-309,2000,6,4,411,4.6,1,1,2,1,0,0,3,0,0.5,0.5,0.3,0.8,12,8,44,0.22,0.22,0.44,0.22,0.44,0.11,0.06,0.17,0.11,0.17,https://fbref.com/fr/joueurs/74f2e748/Jeremie-Frimpong
Chris Führich,GER,"AT,MT",Stuttgart,26-279,1998,6,2,213,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,11,13,24,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.17,0.14,0.17,https://fbref.com/fr/joueurs/0cf778df/Chris-Fuhrich
Aleix García,ESP,MT,Leverkusen,27-108,1997,5,2,209,2.3,0,1,1,0,0,0,0,0,0.0,0.0,1.6,1.7,3,24,5,0.00,0.43,0.43,0.00,0.43,0.01,0.71,0.72,0.01,0.72,https://fbref.com/fr/joueurs/a10361d2/Aleix-Garcia
Lutsharel Geertruida,NED,DF,RB Leipzig,24-088,2000,4,3,289,3.2,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,7,23,11,0.00,0.00,0.00,0.00,0.00,0.19,0.01,0.20,0.19,0.20,https://fbref.com/fr/joueurs/242e1043/Lutsharel-Geertruida
Dennis Geiger,GER,MT,Hoffenheim,26-126,1998,3,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,5,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/fr/joueurs/37f606f0/Dennis-Geiger
Valentin Gendrey,FRA,"DF,AT",Hoffenheim,24-115,2000,4,1,210,2.3,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,2,5,13,0.43,0.00,0.43,0.43,0.43,0.14,0.17,0.31,0.14,0.31,https://fbref.com/fr/joueurs/822ed0ec/Valentin-Gendrey
Yannick Gerhardt,GER,"DF,AT",Wolfsburg,30-215,1994,4,0,53,0.6,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/fr/joueurs/62ab9184/Yannick-Gerhardt
Max Geschwill,GER,DF,Holstein Kiel,23-099,2001,5,3,347,3.9,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,1,13,3,0.26,0.00,0.26,0.26,0.26,0.11,0.05,0.15,0.11,0.15,https://fbref.com/fr/joueurs/0ffda76d/Max-Geschwill
Dimitris Giannoulis,GRE,DF,Augsburg,28-363,1995,6,6,521,5.8,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.3,8,23,36,0.00,0.17,0.17,0.00,0.17,0.09,0.13,0.22,0.09,0.22,https://fbref.com/fr/joueurs/112c495e/Dimitris-Giannoulis
Armin Gigovic,BIH,MT,Holstein Kiel,22-191,2002,5,3,252,2.8,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,9,6,4,0.36,0.00,0.36,0.36,0.36,0.13,0.01,0.14,0.13,0.14,https://fbref.com/fr/joueurs/d0a0858e/Armin-Gigovic
Benedikt Gimber,GER,DF,Heidenheim,27-238,1997,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.3,1,8,2,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/fr/joueurs/e5f76710/Benedikt-Gimber
Matthias Ginter,GER,DF,Freiburg,30-269,1994,5,3,333,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,1,27,2,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,https://fbref.com/fr/joueurs/f521b80a/Matthias-Ginter
Jamie Gittens,ENG,AT,Dortmund,20-067,2004,6,3,288,3.2,2,1,3,2,0,0,1,0,0.6,0.6,0.4,1.0,22,7,21,0.62,0.31,0.94,0.62,0.94,0.19,0.12,0.31,0.19,0.31,https://fbref.com/fr/joueurs/10745192/Jamie-Gittens
Serge Gnabry,GER,"AT,MT",Bayern Munich,29-092,1995,6,5,390,4.3,2,2,4,2,0,0,0,0,2.1,2.1,1.0,3.1,23,22,60,0.46,0.46,0.92,0.46,0.92,0.48,0.23,0.71,0.48,0.71,https://fbref.com/fr/joueurs/88e357ef/Serge-Gnabry
Leon Goretzka,GER,DF,Bayern Munich,29-251,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/cc86b9a3/Leon-Goretzka
Robin Gosens,GER,DF,Union Berlin,30-101,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,1,4,5,0.00,0.00,0.00,0.00,0.00,0.02,0.13,0.15,0.02,0.15,https://fbref.com/fr/joueurs/2d970560/Robin-Gosens
Mario Götze,GER,"AT,MT",Eint Frankfurt,32-133,1992,5,3,238,2.6,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,6,11,10,0.00,0.38,0.38,0.00,0.38,0.04,0.11,0.16,0.04,0.16,https://fbref.com/fr/joueurs/9efa1d25/Mario-Gotze
Jeffrey Gouweleeuw,NED,DF,Augsburg,33-096,1991,6,6,540,6.0,0,1,1,0,0,1,3,0,0.8,0.0,0.6,0.7,10,35,6,0.00,0.17,0.17,0.00,0.17,0.14,0.11,0.24,0.01,0.11,https://fbref.com/fr/joueurs/1025db8e/Jeffrey-Gouweleeuw
Kamil Grabara,POL,GB,Wolfsburg,25-280,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/62182b1d/Kamil-Grabara
Michael Gregoritsch,AUT,AT,Freiburg,30-179,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/8e235926/Michael-Gregoritsch
Vincenzo Grifo,ITA,"AT,MT",Freiburg,31-190,1993,6,6,479,5.3,2,3,5,2,0,1,0,0,2.2,1.4,1.9,3.3,15,32,35,0.38,0.56,0.94,0.38,0.94,0.40,0.36,0.76,0.26,0.61,https://fbref.com/fr/joueurs/54e4866f/Vincenzo-Grifo
Florian Grillitsch,AUT,"MT,DF",Hoffenheim,29-068,1995,4,4,293,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,2,10,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,https://fbref.com/fr/joueurs/ffbbc83b/Florian-Grillitsch
Álex Grimaldo,ESP,DF,Leverkusen,29-024,1995,6,6,539,6.0,1,1,2,1,0,0,2,0,0.9,0.9,2.0,2.9,24,45,79,0.17,0.17,0.33,0.17,0.33,0.16,0.33,0.49,0.16,0.49,https://fbref.com/fr/joueurs/b1f4086c/Alex-Grimaldo
Pascal Groß,GER,MT,Dortmund,33-121,1991,6,6,468,5.2,0,1,1,0,0,0,2,0,0.3,0.3,1.0,1.3,6,45,19,0.00,0.19,0.19,0.00,0.19,0.06,0.19,0.25,0.06,0.25,https://fbref.com/fr/joueurs/8aec0537/Pascal-Gross
Marco Grüll,AUT,"AT,MT",Werder Bremen,26-100,1998,6,1,148,1.6,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,2,6,5,0.00,0.00,0.00,0.00,0.00,0.37,0.11,0.48,0.37,0.48,https://fbref.com/fr/joueurs/8babb812/Marco-Grull
Raphaël Guerreiro,POR,DF,Bayern Munich,30-297,1993,5,4,354,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,14,21,27,0.00,0.00,0.00,0.00,0.00,0.04,0.22,0.26,0.04,0.26,https://fbref.com/fr/joueurs/048a1cbc/Raphael-Guerreiro
Morgan Guilavogui,GUI,"AT,MT",St. Pauli,26-218,1998,5,3,219,2.4,0,0,0,0,0,0,2,0,0.5,0.5,0.4,0.9,3,3,22,0.00,0.00,0.00,0.00,0.00,0.20,0.17,0.37,0.20,0.37,https://fbref.com/fr/joueurs/79b51257/Morgan-Guilavogui
Serhou Guirassy,GUI,AT,Dortmund,28-216,1996,4,4,341,3.8,3,0,3,3,0,0,0,0,2.7,2.7,0.4,3.1,4,4,25,0.79,0.00,0.79,0.79,0.79,0.72,0.11,0.83,0.72,0.83,https://fbref.com/fr/joueurs/923f4dda/Serhou-Guirassy
Péter Gulácsi,HUN,GB,RB Leipzig,34-161,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/bcb2ccd8/Peter-Gulacsi
Christian Günter,GER,DF,Freiburg,31-229,1993,6,6,512,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,4,8,36,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,https://fbref.com/fr/joueurs/8593f88c/Christian-Gunter
Janik Haberer,GER,"DF,MT",Union Berlin,30-195,1994,6,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,18,7,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/fr/joueurs/70dcf94d/Janik-Haberer
Robin Hack,GER,"AT,MT",Gladbach,26-048,1998,5,1,165,1.8,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.7,8,7,18,0.00,0.55,0.55,0.00,0.55,0.20,0.17,0.37,0.20,0.37,https://fbref.com/fr/joueurs/0174ba21/Robin-Hack
Amadou Haidara,MLI,MT,RB Leipzig,26-257,1998,6,6,370,4.1,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,2,19,6,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.22,0.11,0.22,https://fbref.com/fr/joueurs/92432bc6/Amadou-Haidara
Andreas Hanche-Olsen,NOR,DF,Mainz 05,27-271,1997,4,4,298,3.3,0,1,1,0,0,0,3,1,0.0,0.0,0.2,0.2,0,3,2,0.00,0.30,0.30,0.00,0.30,0.00,0.07,0.07,0.00,0.07,https://fbref.com/fr/joueurs/2e77d607/Andreas-Hanche-Olsen
Ramon Hendriks,NED,DF,Stuttgart,23-088,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/5a28ad23/Ramon-Hendriks
Benjamin Henrichs,GER,DF,RB Leipzig,27-234,1997,6,2,243,2.7,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.3,6,11,22,0.00,0.37,0.37,0.00,0.37,0.12,0.35,0.47,0.11,0.47,https://fbref.com/fr/joueurs/0a89e877/Benjamin-Henrichs
Piero Hincapié,ECU,DF,Leverkusen,22-279,2002,6,4,421,4.7,1,0,1,1,0,0,0,0,1.4,1.4,0.4,1.8,6,27,7,0.21,0.00,0.21,0.21,0.21,0.30,0.08,0.38,0.30,0.38,https://fbref.com/fr/joueurs/0c7a48f8/Piero-Hincapie
Adam Hložek,CZE,"AT,MT",Hoffenheim,22-081,2002,5,4,301,3.3,1,1,2,1,0,0,1,0,1.3,1.3,0.7,2.0,4,6,11,0.30,0.30,0.60,0.30,0.60,0.40,0.20,0.60,0.40,0.60,https://fbref.com/fr/joueurs/5521f419/Adam-Hlozek
